Id,Victimas,Año,Tipo_calle,Direccion_Normalizada,X,Y,Victima,Acusado,Sexo,Edad,Gravedad
14514,1,2020,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL. 6177",-58.480462455144,-34.679061614160,SD,SD,Mujer,51,sd
14515,3,2020,AVENIDA,LAS HERAS GENERAL AV. 2012,-58.394241960953,-34.590108310842,SD,SD,Varon,36,sd
14516,1,2020,AVENIDA,"SCALABRINI ORTIZ, RAUL AV. y LERMA",-58.431219002849,-34.595043052597,PEATON,AUTO,Mujer,28,sd
14517,1,2020,AVENIDA,"PERON, EVA AV. y CURAPALIGUE",-58.447504703453,-34.634917050037,SD,SD,Varon,37,sd
14518,1,2020,CALLE,BRASIL y PIEDRAS,-58.376228396260,-34.626268172968,SD,SD,Varon,29,GRAVE
14519,2,2020,CALLE,"FINOCHIETTO ENRIQUE DR. y CARRILLO, RAMON, DR.",-58.383136032611,-34.633562842233,SD,SD,Varon,34,sd
14520,1,2020,AVENIDA,SAN JUAN AV. y SOLIS,-58.389890774287,-34.622634513855,SD,SD,SD,SD,sd
14521,1,2020,CALLE,JURAMENTO 4367,-58.475821145318,-34.573116569033,SD,SD,mujer,38,SD
14522,1,2020,SD,SD,-58.486725,-34.684785,SD,SD,SD,SD,sd
14523,2,2020,AVENIDA,DIRECTORIO AV. y THOMPSON,-58.438593987158,-34.628717408277,SD,SD,Varon,26,SD
14524,1,2020,AVENIDA,"REGIMIENTO DE PATRICIOS AV. y VALLE, ARISTOBULO DEL",-58.369954622855,-34.635562992255,PEATON,SD,Mujer,61,sd
14525,1,2020,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. 874",-58.440478440473,-34.623117082736,SD,SD,Mujer,34,sd
14526,1,2020,CALLE,BRASIL 1201,-58.382911458983,-34.627694894646,SD,SD,Mujer,40,sd
14527,2,2020,CALLE,ECHEVERRIA 1865,-58.451064041974,-34.559913505636,SD,SD,Mujer,20,sd
14528,1,2020,CALLE,VEDIA 3400,-58.485524709387,-34.544149890238,SD,SD,Varon,29,sd
14529,1,2020,AVENIDA,AVELLANEDA AV. y CARACAS,-58.463276231221,-34.623733657210,SD,SD,Varon,34,sd
14530,1,2020,AVENIDA,ASAMBLEA AV. y DEL PROGRESO,-58.436943623004,-34.634867548539,SD,SD,Varon,64,SD
14531,1,2020,CALLE,IRIGOYEN y TINOGASTA,-58.525721098743,-34.621259066027,SD,SD,Mujer,59,sd
14532,1,2020,AVENIDA,LOPE DE VEGA AV. 2791,-58.521707150213,-34.616332495540,SD,SD,SD,SD,sd
14533,1,2020,CALLE,"DIAZ, CESAR, GRAL. 2470",-58.473431376669,-34.611686486548,SD,SD,Mujer,61,sd
14534,1,2020,AVENIDA,SAN MARTIN AV. 1446,-58.449790071629,-34.606921016632,MOTO,AUTO,Varon,SD,sd
14535,1,2020,AVENIDA,"IRIARTE, GRAL. AV. y ALCORTA, AMANCIO AV.",-58.405229602237,-34.650263672468,SD,SD,Mujer,31,sd
14536,2,2020,CALLE,ALBARIÃ‘O y ACASSUSO,-58.506845680920,-34.642315788982,SD,SD,sd,sd,sd
14537,1,2020,CALLE,BARCO CENTENERA DEL 252,-58.440676810982,-34.622440757715,SD,SD,Varon,34,sd
14538,1,2020,SD,SAN MARTIN AV. y CONDARCO,,,MOTO,AUTO,Mujer,38,sd
14539,1,2020,AVENIDA,BELGRANO AV. y TACUARI,-58.379021578846,-34.612944201180,SD,SD,Varon,28,SD
14540,1,2020,CALLE,MORON y HELGUERA,-58.475361220118,-34.624923285923,SD,SD,SD,SD,sd
14541,1,2020,AVENIDA,"PERON, EVA AV. 1800",-58.448334847209,-34.635718809282,SD,SD,SD,50,sd
14542,1,2020,CALLE,FRENCH 2417,-58.399311600598,-34.590578217648,SD,SD,SD,37,sd
14543,2,2020,AVENIDA,CHORROARIN AV. y DE LOS CONSTITUYENTES AV.,-58.476205561583,-34.592585067395,MOTO,OBJETO FIJO,Mujer,52,sd
14544,1,2020,CALLE,"IRIGOYEN y GONZALEZ, ELPIDIO",-58.513021380901,-34.631036772521,SD,SD,Varon,21,sd
14545,1,2020,AVENIDA,SAN JUAN BAUTISTA DE LA SALLE AV. y PRIMERA JUNTA,-58.477899601732,-34.654415949948,SD,SD,sd,sd,sd
14546,1,2020,AVENIDA,PRIMERA JUNTA y SAN JUAN BAUTISTA DE LA SALLE AV.,-58.477899601732,-34.654415949948,PEATON,AUTO,SD,SD,sd
14547,1,2020,CALLE,MONROE y VUELTA DE OBLIGADO,-58.458920409673,-34.557695971702,SD,SD,sd,sd,sd
14548,1,2020,AVENIDA,DEL LIBERTADOR AV. y SARMIENTO AV.,-58.415576109120,-34.575543082428,MOTO,AUTO,SD,SD,sd
14549,1,2020,AVENIDA,DE LOS INCAS AV. y BAUNESS,-58.478922395789,-34.584751937550,PEATON,CAMIONETA,SD,SD,sd
14550,1,2020,CALLE,TERRADA y SAN BLAS,-58.480170489345,-34.610756551254,SD,SD,Varon,33,sd
14551,1,2020,AVENIDA,"CALLAO AV. y ALVEAR, MARCELO T. DE",-58.393194670908,-34.597231392378,SD,SD,Varon,SD,sd
14552,4,2020,SD,SD,SD,SD,SD,SD,Mujer,25,sd
14553,2,2020,AVENIDA,SANTA FE AV. y FRAY JUSTO SANTAMARIA DE ORO,-58.424380505493,-34.579291657679,SD,SD,Mujer,4,sd
14554,1,2020,AVENIDA,"MORENO, JOSE MARIA AV. 1274",-58.432586712021,-34.633439136421,SD,SD,Mujer,40,sd
14555,1,2020,CALLE,RIOBAMBA y CORRIENTES AV.,-58.393860835867,-34.604461882812,SD,SD,Varon,37,sd
14556,1,2020,SD,"LARRALDE, CRISOLOGO AV. y CIUDAD DE LA PAZ",,,PEATON,MOTO,Varon,29,sd
14557,1,2020,CALLE,MONTIEL y PIZARRO,-58.517109918594,-34.657888211533,CAMION,CAMION,Mujer,SD,sd
14558,1,2020,AVENIDA,"JUSTO, JUAN B. AV. y ARGERICH",-58.477069649658,-34.619183138550,SD,SD,SD,SD,sd
14559,1,2020,AUTOPISTA,"AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y ROCA, CNEL. AV.",-58.444832589068,-34.671522262145,SD,SD,SD,SD,sd
14560,1,2020,CALLE,YERBAL 2782,-58.468532062846,-34.629197745601,SD,SD,Mujer,25,GRAVE
14561,1,2020,GRAL PAZ,"PAZ, GRAL. AV. 15480",-58.486326407392,-34.684698351864,SD,SD,Varon,59,sd
14562,1,2020,AVENIDA,BOEDO AV. y METAN,-58.416191032840,-34.636091732736,SD,SD,Varon,51,sd
14563,1,2020,SD,SD,SD,SD,MOTO,SD,Varon,32,sd
14564,1,2020,AVENIDA,DEL LIBERTADOR AV. y CERRITO,-58.381972268502,-34.588698726116,SD,SD,Mujer,27,sd
14565,1,2020,AVENIDA,CORDOBA AV. y BONPLAND,-58.441398939250,-34.586780093119,PEATON,AUTO,Mujer,41,sd
14566,1,2020,AVENIDA,BOGOTA y NAZCA AV.,-58.471104246994,-34.627424083182,SD,SD,Mujer,47,sd
14567,1,2020,AVENIDA,PASO y CORRIENTES AV.,-58.403633628515,-34.604749874244,SD,SD,sd,sd,sd
14568,1,2020,AVENIDA,"SCALABRINI ORTIZ, RAUL AV. 1240",-58.428873150178,-34.593283385814,SD,SD,Mujer,27,sd
14569,1,2020,CALLE,"OLAVARRIETA, DIEGO DE 1504",-58.518343277383,-34.654766149540,MOTO,AUTO,Varon,49,sd
14570,1,2020,AVENIDA,ALVAREZ THOMAS AV. 3195,-58.483035213371,-34.571432917780,MOTO,SD,Varon,63,sd
14571,1,2020,CALLE,"MARTINEZ, ENRIQUE, GRAL. y PEREZ, GREGORIA",-58.454788555525,-34.576605727443,SD,SD,Varon,22,sd
14572,2,2020,AVENIDA,ALVAREZ THOMAS AV. y FOREST AV.,-58.460225501430,-34.578295384233,SD,SD,Varon,50,SD
14573,1,2020,AVENIDA,"MOREAU DE JUSTO, ALICIA AV. 1140",-58.366044105525,-34.611610795144,SD,SD,Varon,39,sd
14574,1,2020,AVENIDA,SAN ISIDRO LABRADOR AV. y CORREA,-58.473405022321,-34.544218905165,SD,SD,Varon,26,sd
14575,1,2020,CALLE,FAMATINA y ATUEL,-58.406749867276,-34.645729775668,PEATON,TRANSPORTE PUBLICO,Varon,22,sd
14576,1,2020,AVENIDA,"FIGUEROA ALCORTA, PRES. AV. y CASTILLA, RAMON, MARISCAL",-58.400219590679,-34.579647810194,MOTO,AUTO,Varon,20,sd
14577,1,2020,AVENIDA,"FIGUEROA ALCORTA, PRES. AV. y SAN MARTIN DE TOURS",-58.403440588193,-34.577624042036,TAXI,AUTO,Varon,37,sd
14578,1,2020,AVENIDA,RIVADAVIA AV. y PUAN,-58.448648646121,-34.623528267903,SD,SD,Varon,36,sd
14579,1,2020,AVENIDA,"CAFFARENA, AGUSTIN R. y DON PEDRO DE MENDOZA AV.",-58.355980083748,-34.628651500189,SD,SD,Mujer,57,sd
14580,5,2020,AVENIDA,ALMAFUERTE AV. y CASEROS AV.,-58.411628060482,-34.638157580160,SD,SD,SD,SD,sd
14581,1,2020,AVENIDA,RIVADAVIA AV. 5000,-58.436319837822,-34.618443005294,SD,SD,Varon,52,sd
14582,1,2020,CALLE,"LOZANO, PEDRO y VIRGILIO",-58.521202909426,-34.618822462084,SD,SD,Mujer,73,sd
14583,2,2020,AVENIDA,"IRIARTE, GRAL. AV. 2894",-58.387201778068,-34.651038976366,MOTO,OBJETO FIJO,Varon,46,sd
14584,1,2020,AVENIDA,"27 DE FEBRERO AV. y PAZ, GRAL. AV.",-58.462449526216,-34.705249717475,SD,SD,Varon,33,SD
14585,2,2020,CALLE,"LUGONES y RIVERA, PEDRO I., DR.",-58.481661346272,-34.568686033736,MOTO,MOTO,Varon,47,sd
14586,1,2020,SD,SD,-58.48314,-34.68631,SD,SD,SD,SD,sd
14587,1,2020,CALLE,"MAGALDI, AGUSTIN y ZEPITA",-58.391682996013,-34.658367928539,SD,SD,SD,SD,sd
14588,1,2020,AVENIDA,SAN JUAN AV. y COLOMBRES,-58.417683764297,-34.625662755647,SD,SD,Varon,37,sd
14589,1,2020,AVENIDA,"MONTES DE OCA, MANUEL AV. y QUINQUELA MARTIN, BENITO",-58.373654728863,-34.643642175361,SD,SD,Varon,29,sd
14590,2,2020,CALLE,DOBLAS 580,-58.430270149869,-34.623683796842,SD,SD,Varon,26,sd
14591,1,2020,CALLE,VALLE 1454,-58.448088038446,-34.626778846782,SD,SD,Varon,33,sd
14592,1,2020,AVENIDA,"ALBERDI, JUAN BAUTISTA AV. y BONORINO, ESTEBAN, CNEL. AV.",-58.458762050368,-34.630347519401,SD,SD,Varon,30,sd
14593,5,2020,AVENIDA,"ALCORTA, AMANCIO AV. 2850",-58.401109460997,-34.645317573536,SD,SD,Varon,25,sd
14594,1,2020,SD,SD,-58.46733,-34.681786,SD,SD,Varon,46,sd
14595,2,2020,AVENIDA,"CASTAÃ‘ARES AV. y LEGUIZAMON, MARTINIANO",-58.481205166985,-34.674015535794,SD,SD,Mujer,37,sd
14596,1,2020,AVENIDA,CORDOBA AV. y BULNES,-58.41726525549,-34.597825109942,SD,SD,Mujer,sd,sd
14597,2,2020,AVENIDA,VELEZ SARSFIELD AV. 1947,-58.388636658827,-34.658619118120,SD,SD,SD,27,sd
14598,1,2020,AVENIDA,AVELLANEDA AV. y NAZCA AV.,-58.471575513433,-34.626368617856,SD,SD,Varon,45,sd
14599,1,2020,AVENIDA,CAMPANA y MOSCONI GENERAL AV.,-58.507502745204,-34.589498044370,SD,SD,Varon,31,sd
14600,1,2020,AVENIDA,CERRITO y SANTA FE AV.,-58.382721213907,-34.595465813461,SD,SD,Varon,25,sd
14601,1,2020,AVENIDA,RIVADAVIA AV. 11444,-58.525650949633,-34.639271699206,MOTO,CAMIONETA,Varon,59,sd
14602,2,2020,CALLE,MORENO y MISIONES,-58.404221051416,-34.613395491229,SD,SD,Varon,34,sd
14603,1,2020,AVENIDA,"HORNOS, GRAL. y CASEROS AV.",-58.379048034074,-34.629332016490,SD,SD,Varon,41,sd
14604,3,2020,CALLE,"SIMBRON y PAZ, MARCOS",-58.512665600576,-34.609168412898,SD,SD,SD,SD,sd
14605,1,2020,CALLE,"SAENZ PEÃ‘A, LUIS, PRES. y ESTADOS UNIDOS",-58.387422382362,-34.618786760768,SD,SD,Varon,23,sd
14606,1,2020,AVENIDA,"9 DE JULIO AV. y YRIGOYEN, HIPOLITO",-58.381503476110,-34.609656049320,SD,SD,Varon,34,sd
14607,5,2020,CALLE,"DIAZ COLODRERO y RIVERA, PEDRO I., DR.",-58.487340596817,-34.571503203606,SD,SD,Varon,21,sd
14608,1,2020,SD,BONPLAND y DORREGO AV.,,,MOTO,OBJETO FIJO,SD,SD,sd
14609,1,2020,SD,,,,MOTO,OBJETO FIJO,Varon,30,sd
14610,1,2020,AVENIDA,"IRIARTE, GRAL. AV. y LUNA",-58.395428571350,-34.651509605712,MOTO,AUTO,Varon,28,sd
14611,1,2020,CALLE,"VIRGILIO y JUSTO, JUAN B. AV.",-58.502406650795,-34.632794951390,SD,SD,Varon,48,GRAVE
14612,1,2020,CALLE,EL MIRASOL y PALMAR,-58.525059988152,-34.643704485854,SD,SD,Mujer,33,sd
14613,1,2020,AVENIDA,"SAN JUAN AV. y BOCAYUVA, QUINTINO",-58.421517326396,-34.626228853648,SD,SD,Varon,28,sd
14614,1,2020,AVENIDA,SAN ISIDRO LABRADOR AV. y ARIAS,-58.474221420480,-34.542599639673,SD,SD,Mujer,40,sd
14615,1,2020,SD,SD,-58.48314,-34.68631,SD,SD,Mujer,48,sd
14616,2,2020,AVENIDA,"ESCALADA AV. y BATLLE Y ORDOÃ‘EZ, JOSE P.T.",-58.464152954621,-34.669644648483,SD,SD,Mujer,55,sd
14617,1,2020,AVENIDA,RIVADAVIA AV. 11350,-58.524376978416,-34.639168267341,TAXI,AUTO,Varon,56,sd
14618,1,2020,AVENIDA,"ALCORTA, AMANCIO AV. y SUAREZ",-58.401746638524,-34.645785240692,SD,SD,Varon,28,sd
14619,1,2020,CALLE,BILLINGHURST 471,-58.415561117260,-34.604427881535,SD,SD,SD,SD,sd
14620,1,2020,AVENIDA,"MITRE, BARTOLOME y MEDRANO AV.",-58.421308021631,-34.609801041458,SD,SD,Mujer,37,sd
14621,1,2020,CALLE,RONDEAU y CASTRO,-58.419113017700,-34.637221076408,SD,SD,Varon,38,sd
14622,1,2020,CALLE,VALLE 1454,-58.448088038446,-34.626778846782,SD,SD,Varon,35,sd
14623,1,2020,AVENIDA,"ECHEANDIA y PAZ, GRAL. AV.",-58.497128504651,-34.677391955864,SD,SD,Mujer,68,sd
14624,1,2020,AVENIDA,CORRIENTES AV. 345,-58.371733292538,-34.602917334502,SD,SD,Mujer,19,sd
14625,1,2020,AVENIDA,"BALBIN, RICARDO, DR. AV. y DONADO",-58.488723190161,-34.554967073728,SD,SD,Mujer,84,sd
14626,1,2020,AVENIDA,DE LOS CONSTITUYENTES AV. 5587,-58.501302446799,-34.574571184472,MOTO,AUTO,Varon,34,sd
14627,1,2020,GRAL PAZ,"PAZ, GRAL. AV. 1430",-58.478673931759,-34.540984104527,SD,SD,Varon,38,sd
14628,2,2020,CALLE,"ZAVALETA e IRIARTE, GRAL. AV.",-58.400567676566,-34.651070805528,SD,SD,Varon,40,sd
14629,1,2020,AVENIDA,ESTADO DE ISRAEL AV. y ESTADO DE PALESTINA,-58.424956095340,-34.597851290507,MOTO,AUTO,Varon,29,sd
14630,1,2020,AVENIDA,"BROWN, ALTE. AV. y OLAVARRIA",-58.358395013684,-34.636145292776,PEATON,AUTO,Varon,53,sd
14631,3,2020,AVENIDA,"VELEZ SARSFIELD AV. y CRUZ, OSVALDO AV.",-58.388656583654,-34.655623632519,SD,SD,Varon,34,sd
14632,1,2020,AVENIDA,"JUSTO, JUAN B. AV. y MEDANOS",-58.465881061003,-34.610225922450,MOTO,CAMIONETA,Varon,27,sd
14633,1,2020,CALLE,ARRIBEÃ‘OS y QUESADA,-58.456364020571,-34.550739002420,SD,SD,Varon,20,sd
14634,1,2020,CALLE,OLIDEN y TONELERO,-58.516505617255,-34.643115696251,SD,SD,Varon,26,sd
14635,1,2020,SD,,,,MOTO,OTRO,Varon,58,sd
14636,1,2020,CALLE,"FIGUEROA, D. APOLINARIO, CORONEL y SAN MARTIN AV.",-58.449290873683,-34.606857069685,MOTO,AUTO,Mujer,43,sd
14637,1,2020,GRAL PAZ,"PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",-58.518399307019,-34.662524884133,MOTO,CAMIONETA,Varon,69,sd
14638,3,2020,CALLE,"BARROS PAZOS, JOSE y MURGUIONDO",-58.471443113095,-34.680268849941,SD,SD,Mujer,54,sd
14639,3,2020,AVENIDA,CASEROS AV. y ALBERTI,-58.397435114162,-34.635648112322,SD,SD,Varon,19,sd
14640,1,2020,CALLE,"MORON y ARTIGAS, JOSE GERVASIO, GRAL.",-58.467077559730,-34.622470626145,SD,SD,SD,SD,sd
14641,1,2020,AVENIDA,"CAMPOS, LUIS M. AV. 813",-58.436513727188,-34.569088387255,MOTO,AUTO,Varon,32,sd
14642,2,2020,AVENIDA,"DE LA TORRE, LISANDRO AV. 2343",-58.501174291656,-34.661983848174,SD,SD,Varon,42,sd
14643,2,2020,CALLE,BAIGORRIA y BERMUDEZ,-58.513044877304,-34.616731176198,SD,SD,Mujer,6,sd
14644,1,2020,CALLE,JUFRE y MALABIA,-58.433172912160,-34.594788405615,MOTO,AUTO,Mujer,80,sd
14645,1,2020,AVENIDA,DIRECTORIO AV. 2500,-58.462035962715,-34.634080877126,SD,SD,Varon,41,sd
14646,1,2020,AVENIDA,CORDOBA AV. 3987,-58.423154932608,-34.597551122805,AUTO,MOTO,Varon,46,sd
14647,2,2020,AVENIDA,NAZCA AV. y SANTO TOME,-58.487033864300,-34.604785183286,SD,SD,Varon,27,sd
14648,1,2020,AVENIDA,DEL LIBERTADOR AV. y UGARTECHE,-58.409958442474,-34.577239592311,AUTO,AUTO,Varon,28,sd
14649,2,2020,CALLE,VIAMONTE y PASTEUR,-58.399810409050,-34.601115496430,SD,SD,Varon,47,sd
14650,1,2020,AVENIDA,BOYACA AV. y BACACAY,-58.458142863786,-34.624586022846,SD,SD,Mujer,60,sd
14651,3,2020,CALLE,"LEGUIZAMON, MARTINIANO 4347",-58.475028805125,-34.679035269632,SD,SD,Varon,31,sd
14652,1,2020,GRAL PAZ,"PAZ, GRAL. AV. y MORAN, PEDRO",-58.529886910113,-34.614359313101,SD,SD,Varon,30,sd
14653,1,2020,GRAL PAZ,"PAZ, GRAL. AV. 15300",-58.489287851412,-34.683124612001,SD,SD,Varon,27,sd
14654,1,2020,AVENIDA,"JUSTO, JUAN B. AV. y CARRASCO AV.",-58.494852422579,-34.629534457407,SD,SD,Varon,59,sd
14655,3,2020,GRAL PAZ,"PAZ, GRAL. AV. 5400",-58.512492294473,-34.577890973999,SD,SD,Varon,25,sd
14656,1,2020,AVENIDA,"PERON, EVA AV. y DE LA TORRE, LISANDRO AV.",-58.493607226660,-34.667960525134,CICLISTA,CAMION,SD,SD,sd
14657,4,2020,AVENIDA,VELEZ SARSFIELD AV. 170,-58.389974744303,-34.636168469015,SD,SD,Varon,26,sd
14658,1,2020,AVENIDA,"PERON, EVA AV. y SAN JUAN BAUTISTA DE LA SALLE AV.",-58.475510095252,-34.654900300306,SD,SD,Varon,24,sd
14659,1,2020,CALLE,GASCON 1173,-58.422996267985,-34.596760686426,MOTO,SD,Mujer,1,sd
14660,1,2020,AVENIDA,"BEIRO, FRANCISCO AV. 3049",-58.496417817133,-34.596125701827,MOTO,TAXI,Mujer,27,sd
14661,1,2020,CALLE,"PERON, JUAN DOMINGO, TTE. GENERAL y BOULOGNE SUR MER",-58.407693730934,-34.607837399787,SD,SD,Mujer,22,sd
14662,1,2020,AVENIDA,MUÃ‘IZ y SAN JUAN AV.,-58.425563226182,-34.626823770569,SD,AUTO,Varon,29,sd
14663,1,2020,AVENIDA,DIRECTORIO AV. y CRAIG,-58.434764537233,-34.628157200261,SD,SD,Varon,80,sd
14664,1,2020,CALLE,SUIPACHA 1156,-58.380181952552,-34.594642233509,SD,SD,Varon,58,sd
14665,1,2020,AVENIDA,"ALSINA, ADOLFO y JUJUY AV.",-58.405569844133,-34.612420560635,SD,SD,Varon,23,sd
14666,1,2020,AVENIDA,"LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",-58.467398254764,-34.651177578013,SD,SD,Varon,33,sd
14667,1,2020,CALLE,"SASTRE, MARCOS y LLAVALLOL",-58.493942046508,-34.606852476854,MOTO,AUTO,Varon,43,sd
14668,1,2020,AVENIDA,CORRIENTES AV. 4258,-58.425005110828,-34.602954122995,SD,SD,Varon,44,sd
14669,5,2020,SD,SD,SD,SD,SD,SD,Varon,22,sd
14670,1,2020,SD,SD,SD,SD,SD,SD,Varon,33,SD
14671,1,2020,AVENIDA,RIVADAVIA AV. y ALBARIÃ‘O,-58.510050770406,-34.639115701302,SD,SD,Varon,25,sd
14672,1,2020,CALLE,LAVARDEN y PATAGONES,-58.401851919104,-34.637638886782,SD,SD,Varon,46,sd
14673,1,2020,CALLE,ARTILLEROS 2081,-58.444069535051,-34.554822197053,SD,SD,Varon,28,sd
14674,1,2020,CALLE,VEDIA 3068,-58.482245315070,-34.542561413797,SD,SD,SD,33,sd
14675,4,2020,CALLE,"LEGUIZAMON, MARTINIANO 4347",-58.475028805125,-34.679035269632,SD,SD,Varon,67,sd
14676,1,2020,AVENIDA,"PERON, EVA AV. y OLIDEN",-58.490075851674,-34.664398589028,MOTO,SD,Varon,41,sd
14677,1,2020,AVENIDA,CORDOBA AV. 3121,-58.410642635653,-34.597892369233,MOTO,SD,Mujer,37,SD
14678,1,2020,CALLE,"ALVAREZ JONTE y BUFANO, ALFREDO R.",-58.476201604670,-34.606650217008,SD,SD,Mujer,36,sd
14679,1,2020,AVENIDA,"ALVAREZ, DONATO, TTE. GRAL. AV. y WARNES AV.",-58.468094217898,-34.596300012689,MOTO,AUTO,Varon,37,sd
14680,1,2020,CALLE,LOYOLA y DARWIN,-58.440671771778,-34.590461714663,PEATON,MOTO,SD,SD,sd
14681,1,2020,AVENIDA,"LACARRA AV. y DELLEPIANE, LUIS, TTE. GRAL.",-58.467398254764,-34.651177578013,SD,SD,Varon,20,sd
14682,1,2020,AVENIDA,"BEIRO, FRANCISCO AV. 5275",-58.524818819472,-34.613578340644,SD,SD,Varon,25,sd
14683,1,2020,CALLE,RAMALLO y VUELTA DE OBLIGADO,-58.471451792165,-34.542418020435,SD,SD,Mujer,89,sd
14684,1,2020,AVENIDA,RIVADAVIA AV. y MISIONES,-58.404577073625,-34.610041463133,SD,SD,Varon,25,sd
14685,1,2020,AVENIDA,RIVADAVIA AV. y ROJAS,-58.441463766674,-34.620515326524,SD,SD,Mujer,34,sd
14686,2,2020,AVENIDA,MOSCONI GENERAL AV. y NAZCA,-58.502186874288,-34.586284868298,SD,SD,Mujer,40,sd
14687,1,2020,CALLE,"CIUDAD DE LA PAZ y NEWBERY, JORGE",-58.442421871163,-34.573798338491,SD,SD,Varon,38,sd
14688,1,2020,AVENIDA,"MOREAU DE JUSTO, ALICIA AV. y VERA PEÃ‘ALOZA,  ROSARIO",-58.365747008631,-34.618062260158,SD,SD,Varon,33,SD
14689,2,2020,CALLE,MONROE y TRIUNVIRATO AV.,-58.486384920260,-34.574319256358,PEATON,AUTO,Mujer,45,sd
14690,1,2020,AVENIDA,"VILLAFLOR, AZUCENA 100",-58.365631818493,-34.611914092536,SD,SD,SD,SD,sd
14691,1,2020,AVENIDA,"ALSINA, ADOLFO y 9 DE JULIO AV.",-58.381446963752,-34.610798754294,SD,SD,Varon,30,GRAVE
14692,1,2020,CALLE,"CABRERA, JOSE A. 3446",-58.414829114772,-34.596924145958,MOTO,AUTO,Varon,42,sd
14693,1,2020,AVENIDA,"UDAONDO, GUILLERMO AV. y FIGUEROA ALCORTA, PRES. AV.",-58.452125234329,-34.546285130327,SD,SD,Varon,32,sd
14694,1,2020,AVENIDA,RIVADAVIA AV. 3802,-58.419694632153,-34.611304637594,SD,SD,varon,23,SD
14695,5,2020,AVENIDA,SAN PEDRITO y 27 DE FEBRERO AV.,-58.431528361616,-34.669357671349,SD,SD,Mujer,32,sd
14696,1,2020,AVENIDA,"JUSTO, JUAN B. AV. 4345",-58.462223170413,-34.606813110066,SD,SD,Varon,30,sd
14697,1,2020,SD,,,,MOTO,AUTO,Varon,SD,sd
14698,1,2020,AVENIDA,"JUSTO, JUAN B. AV. y CONDARCO",-58.474058375050,-34.616092384876,SD,SD,Varon,29,sd
14699,1,2020,CALLE,VUELTA DE OBLIGADO y NUÃ‘EZ,-58.466471305232,-34.549185388865,MOTO,SD,Varon,40,sd
14700,1,2020,SD,SD,-58.524542,-34.637062,SD,SD,Varon,26,sd
14701,1,2020,CALLE,COMBATE DE LOS POZOS y BELGRANO AV.,-58.393235405767,-34.613930176763,SD,SD,Varon,71,sd
14702,1,2020,CALLE,CHILE y SANTIAGO DEL ESTERO,-58.384400983612,-34.616639747270,SD,SD,Mujer,27,sd
14703,1,2020,AVENIDA,CORDOBA AV. y SERRANO,-58.434364853669,-34.591448356789,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,Varon,63,sd
14704,1,2020,SD,SD,SD,SD,SD,SD,Varon,40,sd
14705,1,2020,AVENIDA,CABILDO AV. y AZURDUY JUANA,-58.466951483933,-34.550487659991,SD,SD,Mujer,58,sd
14706,2,2020,CALLE,MILLER y MONROE,-58.480902989913,-34.571139364741,MOTO,CAMIONETA,Varon,61,sd
14707,2,2020,GRAL PAZ,"PAZ, GRAL. AV. y ZAPIOLA",-58.480985943801,-34.540731307118,MOTO,SD,SD,SD,sd
14708,1,2020,CALLE,"ZUVIRIA y MORENO, PERITO AV.",-58.464518413154,-34.649919462703,SD,SD,Varon,92,GRAVE
14709,2,2020,SD,SD,-58.48314,-34.68631,SD,SD,Varon,SD,sd
14710,1,2020,CALLE,ARAOZ y CORDOBA AV.,-58.429170905568,-34.594854888276,SD,AUTO,Varon,41,sd
14711,1,2020,SD,"PAZ, GRAL. AV. 2600",,,AUTO,OBJETO FIJO,SD,SD,sd
14712,1,2020,CALLE,ESTADOS UNIDOS y DEAN FUNES,-58.406247488933,-34.620551193576,SD,SD,Varon,32,sd
14713,1,2020,CALLE,"MITRE, BARTOLOME y YATAY",-58.428916043968,-34.610716604399,SD,SD,Varon,62,sd
14714,1,2020,CALLE,ZABALA 2451,-58.449747461199,-34.568441076777,SD,SD,Mujer,77,GRAVE
14715,1,2020,CALLE,ALCARAZ 5585,-58.513396626892,-34.627393307171,SD,SD,Varon,38,sd
14716,2,2020,CALLE,URUGUAY y PARAGUAY,-58.386962844899,-34.598280556732,SD,SD,Varon,40,sd
14717,1,2020,AVENIDA,"LACROZE, FEDERICO AV. 3694",-58.451974771942,-34.582489200582,PEATON,AUTO,Varon,48,sd
14718,1,2020,AVENIDA,"ALVAREZ, DONATO, TTE. GRAL. y RIVADAVIA AV.",-58.454031828550,-34.625630017027,SD,SD,Varon,63,sd
14719,1,2020,AVENIDA,ESCALADA AV. y ECHEANDIA,-58.477042401429,-34.659249459662,SD,SD,Varon,31,SD
14720,1,2020,CALLE,ESTADOS UNIDOS y RINCON,-58.395928300929,-34.619561834631,SD,SD,Varon,28,sd
14721,1,2020,AVENIDA,INDEPENDENCIA AV. y DEAN FUNES,-58.406389831455,-34.619432021193,SD,SD,sd,sd,sd
14722,3,2020,AVENIDA,VELEZ SARSFIELD AV. 170,-58.389974744303,-34.636168469015,SD,SD,Varon,33,sd
