Id,Victimas,FECHA,Año,Mes,Dia,HORA,Franja_Horaria,Tipo_calle,Cruce,Direccion_Normalizada,COMUNA,X,Y,Victima,Acusado,Rol,Sexo,Edad
27,1,2016-03-02,2016,3,2,10:00:00,10,AVENIDA,9 DE JULIO AV.,VIAMONTE y 9 DE JULIO AV.,1,-58.38199706,-34.60028648,PEATON,CARGAS,PEATON,MASCULINO,50
27,1,2016-03-02,2016,3,2,10:00:00,10,AVENIDA,9 DE JULIO AV.,VIAMONTE y 9 DE JULIO AV.,1,-58.38199706,-34.60028648,PEATON,CARGAS,PEATON,MASCULINO,87
27,1,2016-03-02,2016,3,2,10:00:00,10,AVENIDA,9 DE JULIO AV.,VIAMONTE y 9 DE JULIO AV.,1,-58.38199706,-34.60028648,PEATON,CARGAS,PEATON,MASCULINO,71
27,1,2016-03-02,2016,3,2,10:00:00,10,AVENIDA,9 DE JULIO AV.,VIAMONTE y 9 DE JULIO AV.,1,-58.38199706,-34.60028648,PEATON,CARGAS,PEATON,FEMENINO,SD
27,1,2016-03-02,2016,3,2,10:00:00,10,AVENIDA,9 DE JULIO AV.,VIAMONTE y 9 DE JULIO AV.,1,-58.38199706,-34.60028648,PEATON,CARGAS,PEATON,MASCULINO,91
27,1,2016-03-02,2016,3,2,10:00:00,10,AVENIDA,9 DE JULIO AV.,VIAMONTE y 9 DE JULIO AV.,1,-58.38199706,-34.60028648,PEATON,CARGAS,PEATON,MASCULINO,SD
28,1,2016-03-04,2016,3,4,17:30:00,17,AVENIDA,DEHEZA,CABILDO AV. y DEHEZA,12,-58.47378664,-34.54153077,PEATON,PASAJEROS,PEATON,MASCULINO,38
28,1,2016-03-04,2016,3,4,17:30:00,17,AVENIDA,DEHEZA,CABILDO AV. y DEHEZA,12,-58.47378664,-34.54153077,PEATON,PASAJEROS,SD,MASCULINO,34
28,1,2016-03-04,2016,3,4,17:30:00,17,AVENIDA,DEHEZA,CABILDO AV. y DEHEZA,12,-58.47378664,-34.54153077,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,26
28,1,2016-03-04,2016,3,4,17:30:00,17,AVENIDA,DEHEZA,CABILDO AV. y DEHEZA,12,-58.47378664,-34.54153077,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,27
28,1,2016-03-04,2016,3,4,17:30:00,17,AVENIDA,DEHEZA,CABILDO AV. y DEHEZA,12,-58.47378664,-34.54153077,PEATON,PASAJEROS,PEATON,MASCULINO,80
28,1,2016-03-04,2016,3,4,17:30:00,17,AVENIDA,DEHEZA,CABILDO AV. y DEHEZA,12,-58.47378664,-34.54153077,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,26
30,1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,21
30,1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,70
30,1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,31
30,1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,CICLISTA,MASCULINO,20
30,1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,29
30,1,2016-03-08,2016,3,8,12:30:00,12,GRAL PAZ,"ROCA, CNEL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.",8,-58.47064556,-34.69843756,MOTO,PASAJEROS,PEATON,FEMENINO,68
33,1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PEATON,MASCULINO,52
33,1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PEATON,MASCULINO,43
33,1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PEATON,MASCULINO,24
33,1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,SD
33,1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PEATON,FEMENINO,SD
33,1,2016-03-12,2016,3,12,12:30:00,12,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,26
34,1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,34
34,1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,28
34,1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,32
34,1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,30
34,1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,PEATON,FEMENINO,39
34,1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,PEATON,FEMENINO,75
34,1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,40
34,1,2016-03-13,2016,3,13,06:00:00,6,AVENIDA,CALLAO AV.,CORRIENTES AV. y CALLAO AV.,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,24
35,1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,36
35,1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,SD
35,1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,20
35,1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,37
35,1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,34
35,1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,PEATON,MASCULINO,72
35,1,2016-03-14,2016,3,14,00:15:00,0,CALLE,"VALLE, ARISTOBULO DEL","HERRERA y VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,36
36,1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,CONDUCTOR,MASCULINO,20
36,1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,CONDUCTOR,MASCULINO,41
36,1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,PEATON,MASCULINO,84
36,1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,CONDUCTOR,MASCULINO,17
36,1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,PEATON,MASCULINO,38
36,1,2016-03-19,2016,3,19,11:00:00,11,AVENIDA,QUIRNO,LAFUENTE AV. y QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,PEATON,FEMENINO,58
37,1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,PEATON,MASCULINO,29
37,1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,CONDUCTOR,FEMENINO,40
37,1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,PEATON,FEMENINO,59
37,1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,PEATON,MASCULINO,61
37,1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,PEATON,FEMENINO,42
37,1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,46
37,1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,64
37,1,2016-03-21,2016,3,21,08:06:00,8,GRAL PAZ,ZUVIRIA,"PAZ, GRAL. AV. y ZUVIRIA",8,-58.49683458,-34.67892743,PEATON,PASAJEROS,CONDUCTOR,FEMENINO,44
38,1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.60883960,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,20
38,1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.60883960,MOTO,PASAJEROS,PEATON,MASCULINO,37
38,1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.60883960,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,28
38,1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.60883960,MOTO,PASAJEROS,PEATON,MASCULINO,44
38,1,2016-03-23,2016,3,23,01:50:00,1,AVENIDA,PUEYRREDON AV.,"MITRE, BARTOLOME y PUEYRREDON AV.",3,-58.40603217,-34.60883960,MOTO,PASAJEROS,CICLISTA,MASCULINO,86
40,2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO,CARGAS,CONDUCTOR,MASCULINO,54
40,2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,MASCULINO,SD
40,2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO,CARGAS,CONDUCTOR,MASCULINO,17
40,2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO,CARGAS,PEATON,FEMENINO,78
40,2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO,CARGAS,PASAJERO_ACOMPAÑANTE,FEMENINO,78
40,2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO,CARGAS,CONDUCTOR,MASCULINO,34
40,2,2016-03-29,2016,3,29,11:00:00,11,AVENIDA,RIVERA INDARTE AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,7,-58.46076550,-34.63350444,MOTO,CARGAS,PEATON,MASCULINO,75
42,1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,PEATON,FEMENINO,56
42,1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,CONDUCTOR,MASCULINO,25
42,1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,CICLISTA,FEMENINO,SD
42,1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,PEATON,MASCULINO,64
42,1,2016-03-30,2016,3,30,18:15:00,18,AVENIDA,MURGUIONDO,"DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",8,-58.47832463,-34.67494416,PEATON,CARGAS,PEATON,MASCULINO,50
43,1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,24
43,1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,PEATON,FEMENINO,50
43,1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,PEATON,FEMENINO,77
43,1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,43
43,1,2016-03-31,2016,3,31,19:40:00,19,AVENIDA,BALBASTRO,"MORENO, JOSE MARIA AV. y BALBASTRO",7,-58.43213235,-34.63693953,MOTO,MULTIPLE,PASAJERO_ACOMPAÑANTE,MASCULINO,21
44,1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,SD
44,1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,21
44,1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,60
44,1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,33
44,1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,50
44,1,2016-04-11,2016,4,11,10:25:00,10,GRAL PAZ,DEL LIBERTADOR AV.,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",13,-58.46743471,-34.53476874,MOTO,SD,CONDUCTOR,MASCULINO,22
46,1,2016-04-15,2016,4,15,05:30:00,5,CALLE,,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,PEATON,MASCULINO,41
46,1,2016-04-15,2016,4,15,05:30:00,5,CALLE,,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,37
46,1,2016-04-15,2016,4,15,05:30:00,5,CALLE,,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,PEATON,MASCULINO,82
46,1,2016-04-15,2016,4,15,05:30:00,5,CALLE,,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,PEATON,MASCULINO,76
46,1,2016-04-15,2016,4,15,05:30:00,5,CALLE,,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,PEATON,MASCULINO,15
46,1,2016-04-15,2016,4,15,05:30:00,5,CALLE,,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,59
47,1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,PEATON,FEMENINO,SD
47,1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,PEATON,MASCULINO,57
47,1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,32
47,1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,41
47,1,2016-04-15,2016,4,15,17:40:00,17,AVENIDA,DORREGO AV.,CORRIENTES AV. y DORREGO AV.,15,-58.44759966,-34.59170240,PEATON,PASAJEROS,CICLISTA,MASCULINO,44
48,1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,SD,SD,SD,SD,SD
48,1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,SD,SD,PEATON,MASCULINO,22
48,1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,SD,SD,PEATON,FEMENINO,40
48,1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,SD,SD,PEATON,FEMENINO,72
48,1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,SD,SD,PEATON,MASCULINO,36
48,1,2016-04-17,2016,4,17,00:00:00,0,AUTOPISTA,,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,-58.37714647568196,-34.63657525428238,SD,SD,CONDUCTOR,MASCULINO,74
49,1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,PEATON,MASCULINO,78
49,1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,46
49,1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,16
49,1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,PEATON,FEMENINO,47
49,1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,21
49,1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,PEATON,FEMENINO,28
49,1,2016-04-19,2016,4,19,09:50:00,9,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,56
50,1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,CONDUCTOR,MASCULINO,36
50,1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,CONDUCTOR,MASCULINO,33
50,1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,PEATON,FEMENINO,57
50,1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,CONDUCTOR,MASCULINO,41
50,1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,CONDUCTOR,MASCULINO,49
50,1,2016-04-20,2016,4,20,04:00:00,4,AVENIDA,"BONAVENA, OSCAR NATALIO","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549,MOTO,CARGAS,PEATON,MASCULINO,73
51,1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,,,13,.,.,MOTO,SD,SD,SD,SD
51,1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,,,13,.,.,MOTO,SD,PEATON,FEMENINO,47
51,1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,,,13,.,.,MOTO,SD,PEATON,MASCULINO,78
51,1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,,,13,.,.,MOTO,SD,CICLISTA,MASCULINO,44
51,1,2016-04-20,2016,4,20,20:00:00,20,AUTOPISTA,,,13,.,.,MOTO,SD,PASAJERO_ACOMPAÑANTE,FEMENINO,19
52,1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.48429180,-34.57558053,PEATON,PASAJEROS,PEATON,MASCULINO,38
52,1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.48429180,-34.57558053,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,28
52,1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.48429180,-34.57558053,PEATON,PASAJEROS,CONDUCTOR,MASCULINO,43
52,1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.48429180,-34.57558053,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,49
52,1,2016-04-22,2016,4,22,09:30:00,9,AVENIDA,OLAZABAL AV.,TRIUNVIRATO AV. y OLAZABAL AV.,12,-58.48429180,-34.57558053,PEATON,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,27
